date,house,debateType,debate_uri,xml_uri
2017-11-29,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_health/2017-11-29/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_health/2017-11-29/debate/mul@/main.xml
2017-11-29,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_the_eighth_amendment_of_the_constitution/2017-11-29/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_the_eighth_amendment_of_the_constitution/2017-11-29/debate/mul@/main.xml
2017-11-29,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_finance_public_expenditure_and_reform_and_taoiseach/2017-11-29/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_finance_public_expenditure_and_reform_and_taoiseach/2017-11-29/debate/mul@/main.xml
2017-11-29,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_transport_tourism_and_sport/2017-11-29/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_transport_tourism_and_sport/2017-11-29/debate/mul@/main.xml
2017-11-29,seanad,debate,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2017-11-29/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/seanad/2017-11-29/debate/mul@/main.xml
2017-11-29,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2017-11-29/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2017-11-29/debate/mul@/main.xml
2017-11-28,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_agriculture_food_and_the_marine/2017-11-28/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/select_committee_on_agriculture_food_and_the_marine/2017-11-28/debate/mul@/main.xml
2017-11-28,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_communications_climate_action_and_environment/2017-11-28/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_communications_climate_action_and_environment/2017-11-28/debate/mul@/main.xml
2017-11-28,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_children_and_youth_affairs/2017-11-28/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_children_and_youth_affairs/2017-11-28/debate/mul@/main.xml
2017-11-28,dail,debate,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_finance_public_expenditure_and_reform_and_taoiseach/2017-11-28/debate/main,https://data.oireachtas.ie/akn/ie/debateRecord/joint_committee_on_finance_public_expenditure_and_reform_and_taoiseach/2017-11-28/debate/mul@/main.xml
