"month","in_government","Topic_ID","Score","Role","Topic_Label","Regime"
2022-04-01,"0","T10",0.00832039120257528,"Opposition","T10: Archives & Records","Other"
2022-04-01,"0","T11",0.00275840496660981,"Opposition","T11: Infant Mortality & Vaccine Trials","Exploratory"
2022-04-01,"0","T12",0.144689246044687,"Opposition","T12: Family Law & Social Norms","Exploratory"
2022-04-01,"0","T13",0.00616148529162599,"Opposition","T13: Parliamentary Procedure","Managerial"
2022-04-01,"0","T14",0.00364298976541745,"Opposition","T14: Order of Business & Seanad","Managerial"
2022-04-01,"0","T15",0.0214132762443423,"Opposition","T15: Abortion & Eighth Amendment","Other"
2022-04-01,"0","T16",0.135384406098603,"Opposition","T16: Informal & Direct Debate","Exploratory"
2022-04-01,"0","T17",0.00475080567251148,"Opposition","T17: Commission Scope & Establishment","Managerial"
2022-04-01,"0","T18",0.0546994714021253,"Opposition","T18: Grace Case & Child Protection","Exploratory"
2022-04-01,"0","T19",0.0147395015468145,"Opposition","T19: Survivor Truth & Shame","Exploratory"
2022-04-01,"0","T20",0.0579393358240391,"Opposition","T20: Formal & Supportive Debate","Managerial"
2022-04-01,"0","T21",0.0464097384747557,"Opposition","T21: Irish Language","Exploratory"
2022-04-01,"0","T22",0.00454683474566443,"Opposition","T22: Church Role","Exploratory"
2022-04-01,"1","T1",0.0899882518737313,"Government","T1: Mother and Baby Homes & County Homes","Other"
2022-04-01,"1","T2",0.0173080121053549,"Government","T2: Survivor Redress & Exclusions","Exploratory"
2022-04-01,"1","T3",0.00030088570598584,"Government","T3: Party Politics","Exploratory"
2022-04-01,"1","T4",0.0792063690592536,"Government","T4: Tuam Site & Excavation","Managerial"
2022-04-01,"1","T5",0.00732036087487621,"Government","T5: Childcare Funding","Managerial"
2022-04-01,"1","T6",0.00570849287963916,"Government","T6: Human Rights & Legislation","Exploratory"
2022-04-01,"1","T7",0.0154770926587816,"Government","T7: Commission Reports & Delays","Other"
2022-04-01,"1","T8",0.0781480738006423,"Government","T8: Redress Administration","Managerial"
2022-04-01,"1","T9",0.0742357823888727,"Government","T9: Adoption & Identity","Other"
2022-04-01,"1","T10",0.070772342068166,"Government","T10: Archives & Records","Other"
2022-04-01,"1","T11",0.47333651512372,"Government","T11: Infant Mortality & Vaccine Trials","Exploratory"
2022-04-01,"1","T12",0.00450268422327329,"Government","T12: Family Law & Social Norms","Exploratory"
2022-04-01,"1","T13",0.00131621167570465,"Government","T13: Parliamentary Procedure","Managerial"
2022-04-01,"1","T14",0.000765116828953829,"Government","T14: Order of Business & Seanad","Managerial"
2022-04-01,"1","T15",0.000360416671864582,"Government","T15: Abortion & Eighth Amendment","Other"
2022-04-01,"1","T16",0.0300597331708208,"Government","T16: Informal & Direct Debate","Exploratory"
2022-04-01,"1","T17",0.00721670674757933,"Government","T17: Commission Scope & Establishment","Managerial"
2022-04-01,"1","T18",7.07449871207569e-05,"Government","T18: Grace Case & Child Protection","Exploratory"
2022-04-01,"1","T19",0.0142427727205941,"Government","T19: Survivor Truth & Shame","Exploratory"
2022-04-01,"1","T20",0.0221429300249394,"Government","T20: Formal & Supportive Debate","Managerial"
2022-04-01,"1","T21",0.000143843796284648,"Government","T21: Irish Language","Exploratory"
2022-04-01,"1","T22",0.00737666061384101,"Government","T22: Church Role","Exploratory"
2022-05-01,"0","T1",0.0368649777716118,"Opposition","T1: Mother and Baby Homes & County Homes","Other"
2022-05-01,"0","T2",0.0802757827275455,"Opposition","T2: Survivor Redress & Exclusions","Exploratory"
2022-05-01,"0","T3",0.0114912442732881,"Opposition","T3: Party Politics","Exploratory"
2022-05-01,"0","T4",0.0300188025618534,"Opposition","T4: Tuam Site & Excavation","Managerial"
2022-05-01,"0","T5",0.0422740074599556,"Opposition","T5: Childcare Funding","Managerial"
2022-05-01,"0","T6",0.0925084079785153,"Opposition","T6: Human Rights & Legislation","Exploratory"
2022-05-01,"0","T7",0.00939497281573735,"Opposition","T7: Commission Reports & Delays","Other"
2022-05-01,"0","T8",0.13892272131127,"Opposition","T8: Redress Administration","Managerial"
2022-05-01,"0","T9",0.114291463489923,"Opposition","T9: Adoption & Identity","Other"
2022-05-01,"0","T10",0.01553823640795,"Opposition","T10: Archives & Records","Other"
2022-05-01,"0","T11",0.00726415821193385,"Opposition","T11: Infant Mortality & Vaccine Trials","Exploratory"
2022-05-01,"0","T12",0.0750209729247735,"Opposition","T12: Family Law & Social Norms","Exploratory"
2022-05-01,"0","T13",0.0123786039560691,"Opposition","T13: Parliamentary Procedure","Managerial"
2022-05-01,"0","T14",0.0107018329798145,"Opposition","T14: Order of Business & Seanad","Managerial"
2022-05-01,"0","T15",0.0122894311094956,"Opposition","T15: Abortion & Eighth Amendment","Other"
2022-05-01,"0","T16",0.123849715224238,"Opposition","T16: Informal & Direct Debate","Exploratory"
2022-05-01,"0","T17",0.00183587622826471,"Opposition","T17: Commission Scope & Establishment","Managerial"
2022-05-01,"0","T18",0.0238782724915464,"Opposition","T18: Grace Case & Child Protection","Exploratory"
2022-05-01,"0","T19",0.0237477370046051,"Opposition","T19: Survivor Truth & Shame","Exploratory"
2022-05-01,"0","T20",0.0718494655935488,"Opposition","T20: Formal & Supportive Debate","Managerial"
2022-05-01,"0","T21",0.00196095947874219,"Opposition","T21: Irish Language","Exploratory"
2022-05-01,"0","T22",0.0636423579993182,"Opposition","T22: Church Role","Exploratory"
2022-05-01,"1","T1",0.0218254593499778,"Government","T1: Mother and Baby Homes & County Homes","Other"
2022-05-01,"1","T2",0.0188047396476416,"Government","T2: Survivor Redress & Exclusions","Exploratory"
2022-05-01,"1","T3",0.00345058040472094,"Government","T3: Party Politics","Exploratory"
2022-05-01,"1","T4",0.110337997535854,"Government","T4: Tuam Site & Excavation","Managerial"
2022-05-01,"1","T5",0.0223772965977465,"Government","T5: Childcare Funding","Managerial"
2022-05-01,"1","T6",0.119929868366557,"Government","T6: Human Rights & Legislation","Exploratory"
2022-05-01,"1","T7",0.0121373593978636,"Government","T7: Commission Reports & Delays","Other"
2022-05-01,"1","T8",0.0397900077826611,"Government","T8: Redress Administration","Managerial"
2022-05-01,"1","T9",0.145726367546463,"Government","T9: Adoption & Identity","Other"
2022-05-01,"1","T10",0.0932728965860374,"Government","T10: Archives & Records","Other"
2022-05-01,"1","T11",0.00441714044854561,"Government","T11: Infant Mortality & Vaccine Trials","Exploratory"
2022-05-01,"1","T12",0.0105076872635211,"Government","T12: Family Law & Social Norms","Exploratory"
2022-05-01,"1","T13",0.0308239488213922,"Government","T13: Parliamentary Procedure","Managerial"
2022-05-01,"1","T14",0.0448725474753935,"Government","T14: Order of Business & Seanad","Managerial"
2022-05-01,"1","T15",0.00595415253938473,"Government","T15: Abortion & Eighth Amendment","Other"
2022-05-01,"1","T16",0.114460161902197,"Government","T16: Informal & Direct Debate","Exploratory"
2022-05-01,"1","T17",0.0101912054302036,"Government","T17: Commission Scope & Establishment","Managerial"
2022-05-01,"1","T18",0.00129760259345117,"Government","T18: Grace Case & Child Protection","Exploratory"
2022-05-01,"1","T19",0.0249389786836388,"Government","T19: Survivor Truth & Shame","Exploratory"
2022-05-01,"1","T20",0.14922988273726,"Government","T20: Formal & Supportive Debate","Managerial"
2022-05-01,"1","T21",0.000435918872612677,"Government","T21: Irish Language","Exploratory"
2022-05-01,"1","T22",0.0152182000168762,"Government","T22: Church Role","Exploratory"
2022-06-01,"0","T1",0.0280388313397804,"Opposition","T1: Mother and Baby Homes & County Homes","Other"
2022-06-01,"0","T2",0.0191947539245538,"Opposition","T2: Survivor Redress & Exclusions","Exploratory"
2022-06-01,"0","T3",0.0118574446693013,"Opposition","T3: Party Politics","Exploratory"
2022-06-01,"0","T4",0.141109665776189,"Opposition","T4: Tuam Site & Excavation","Managerial"
2022-06-01,"0","T5",0.0895723324555578,"Opposition","T5: Childcare Funding","Managerial"
2022-06-01,"0","T6",0.125240878810447,"Opposition","T6: Human Rights & Legislation","Exploratory"
2022-06-01,"0","T7",0.0235477029523972,"Opposition","T7: Commission Reports & Delays","Other"
2022-06-01,"0","T8",0.0867135380211558,"Opposition","T8: Redress Administration","Managerial"
2022-06-01,"0","T9",0.0322163198386834,"Opposition","T9: Adoption & Identity","Other"
2022-06-01,"0","T10",0.00963352989452918,"Opposition","T10: Archives & Records","Other"
2022-06-01,"0","T11",0.0363486620133451,"Opposition","T11: Infant Mortality & Vaccine Trials","Exploratory"
2022-06-01,"0","T12",0.00663923050769428,"Opposition","T12: Family Law & Social Norms","Exploratory"
2022-06-01,"0","T13",0.00612293008360853,"Opposition","T13: Parliamentary Procedure","Managerial"
2022-06-01,"0","T14",0.00133703779103164,"Opposition","T14: Order of Business & Seanad","Managerial"
2022-06-01,"0","T15",0.0210234521280584,"Opposition","T15: Abortion & Eighth Amendment","Other"
2022-06-01,"0","T16",0.118055043117506,"Opposition","T16: Informal & Direct Debate","Exploratory"
2022-06-01,"0","T17",0.00432648056578423,"Opposition","T17: Commission Scope & Establishment","Managerial"
2022-06-01,"0","T18",0.142508056346769,"Opposition","T18: Grace Case & Child Protection","Exploratory"
2022-06-01,"0","T19",0.0390135431211771,"Opposition","T19: Survivor Truth & Shame","Exploratory"
2022-06-01,"0","T20",0.0467587326500708,"Opposition","T20: Formal & Supportive Debate","Managerial"
2022-06-01,"0","T21",0.00368659285569387,"Opposition","T21: Irish Language","Exploratory"
2022-06-01,"0","T22",0.00705524113666586,"Opposition","T22: Church Role","Exploratory"
2022-06-01,"1","T1",0.0393107756912552,"Government","T1: Mother and Baby Homes & County Homes","Other"
2022-06-01,"1","T2",0.0140250875625559,"Government","T2: Survivor Redress & Exclusions","Exploratory"
2022-06-01,"1","T3",0.00908437740384229,"Government","T3: Party Politics","Exploratory"
2022-06-01,"1","T4",0.148873806003445,"Government","T4: Tuam Site & Excavation","Managerial"
2022-06-01,"1","T5",0.156312189540685,"Government","T5: Childcare Funding","Managerial"
2022-06-01,"1","T6",0.0981601254028114,"Government","T6: Human Rights & Legislation","Exploratory"
2022-06-01,"1","T7",0.0115334979497082,"Government","T7: Commission Reports & Delays","Other"
2022-06-01,"1","T8",0.133599520780734,"Government","T8: Redress Administration","Managerial"
2022-06-01,"1","T9",0.059669084192833,"Government","T9: Adoption & Identity","Other"
2022-06-01,"1","T10",0.093450920433917,"Government","T10: Archives & Records","Other"
2022-06-01,"1","T11",0.00169598421340113,"Government","T11: Infant Mortality & Vaccine Trials","Exploratory"
2022-06-01,"1","T12",0.00175487673729567,"Government","T12: Family Law & Social Norms","Exploratory"
2022-06-01,"1","T13",0.0169583228437775,"Government","T13: Parliamentary Procedure","Managerial"
2022-06-01,"1","T14",0.0262254020465307,"Government","T14: Order of Business & Seanad","Managerial"
2022-06-01,"1","T15",0.014166389326231,"Government","T15: Abortion & Eighth Amendment","Other"
2022-06-01,"1","T16",0.0942651347975861,"Government","T16: Informal & Direct Debate","Exploratory"
2022-06-01,"1","T17",0.0164717569097827,"Government","T17: Commission Scope & Establishment","Managerial"
2022-06-01,"1","T18",0.00247483172231222,"Government","T18: Grace Case & Child Protection","Exploratory"
2022-06-01,"1","T19",0.00301541156723708,"Government","T19: Survivor Truth & Shame","Exploratory"
2022-06-01,"1","T20",0.0468629115136897,"Government","T20: Formal & Supportive Debate","Managerial"
2022-06-01,"1","T21",0.000246185373677128,"Government","T21: Irish Language","Exploratory"
2022-06-01,"1","T22",0.0118434079866926,"Government","T22: Church Role","Exploratory"
2022-07-01,"0","T1",0.0536156976166371,"Opposition","T1: Mother and Baby Homes & County Homes","Other"
2022-07-01,"0","T2",0.05105517298201,"Opposition","T2: Survivor Redress & Exclusions","Exploratory"
2022-07-01,"0","T3",0.126935777439541,"Opposition","T3: Party Politics","Exploratory"
2022-07-01,"0","T4",0.051602144782886,"Opposition","T4: Tuam Site & Excavation","Managerial"
2022-07-01,"0","T5",0.0516715558816519,"Opposition","T5: Childcare Funding","Managerial"
2022-07-01,"0","T6",0.0174851344638237,"Opposition","T6: Human Rights & Legislation","Exploratory"
2022-07-01,"0","T7",0.109364589473192,"Opposition","T7: Commission Reports & Delays","Other"
2022-07-01,"0","T8",0.0142609554061912,"Opposition","T8: Redress Administration","Managerial"
2022-07-01,"0","T9",0.00950404332884676,"Opposition","T9: Adoption & Identity","Other"
2022-07-01,"0","T10",0.0340125145938342,"Opposition","T10: Archives & Records","Other"
2022-07-01,"0","T11",0.00727470789390089,"Opposition","T11: Infant Mortality & Vaccine Trials","Exploratory"
2022-07-01,"0","T12",0.0189808855751055,"Opposition","T12: Family Law & Social Norms","Exploratory"
2022-07-01,"0","T13",0.00616201517964533,"Opposition","T13: Parliamentary Procedure","Managerial"
2022-07-01,"0","T14",0.0559574994961175,"Opposition","T14: Order of Business & Seanad","Managerial"
2022-07-01,"0","T15",0.00334021499563771,"Opposition","T15: Abortion & Eighth Amendment","Other"
2022-07-01,"0","T16",0.113719264984212,"Opposition","T16: Informal & Direct Debate","Exploratory"
2022-07-01,"0","T17",0.0126591150409694,"Opposition","T17: Commission Scope & Establishment","Managerial"
2022-07-01,"0","T18",0.141748483691005,"Opposition","T18: Grace Case & Child Protection","Exploratory"
2022-07-01,"0","T19",0.0082243757378358,"Opposition","T19: Survivor Truth & Shame","Exploratory"
2022-07-01,"0","T20",0.0803160574069165,"Opposition","T20: Formal & Supportive Debate","Managerial"
2022-07-01,"0","T21",0.00773549726975397,"Opposition","T21: Irish Language","Exploratory"
2022-07-01,"0","T22",0.0243742967602866,"Opposition","T22: Church Role","Exploratory"
2022-07-01,"1","T1",0.043441126729828,"Government","T1: Mother and Baby Homes & County Homes","Other"
2022-07-01,"1","T2",0.0187421289514145,"Government","T2: Survivor Redress & Exclusions","Exploratory"
2022-07-01,"1","T3",0.0672377577318066,"Government","T3: Party Politics","Exploratory"
2022-07-01,"1","T4",0.196842051887179,"Government","T4: Tuam Site & Excavation","Managerial"
2022-07-01,"1","T5",0.196173558007547,"Government","T5: Childcare Funding","Managerial"
2022-07-01,"1","T6",0.0513706453624241,"Government","T6: Human Rights & Legislation","Exploratory"
2022-07-01,"1","T7",0.0228837825062432,"Government","T7: Commission Reports & Delays","Other"
2022-07-01,"1","T8",0.158171816055129,"Government","T8: Redress Administration","Managerial"
2022-07-01,"1","T9",0.0417409099053001,"Government","T9: Adoption & Identity","Other"
2022-07-01,"1","T10",0.0263716830023491,"Government","T10: Archives & Records","Other"
2022-07-01,"1","T11",0.00199510110934338,"Government","T11: Infant Mortality & Vaccine Trials","Exploratory"
2022-07-01,"1","T12",0.0046931661415632,"Government","T12: Family Law & Social Norms","Exploratory"
2022-07-01,"1","T13",0.0221165089224033,"Government","T13: Parliamentary Procedure","Managerial"
2022-07-01,"1","T14",0.00693850160777094,"Government","T14: Order of Business & Seanad","Managerial"
2022-07-01,"1","T15",0.00106433455160425,"Government","T15: Abortion & Eighth Amendment","Other"
2022-07-01,"1","T16",0.0821966038971737,"Government","T16: Informal & Direct Debate","Exploratory"
2022-07-01,"1","T17",0.00471551486919237,"Government","T17: Commission Scope & Establishment","Managerial"
2022-07-01,"1","T18",0.000778818042422418,"Government","T18: Grace Case & Child Protection","Exploratory"
2022-07-01,"1","T19",0.00701660085614439,"Government","T19: Survivor Truth & Shame","Exploratory"
2022-07-01,"1","T20",0.0410255951029323,"Government","T20: Formal & Supportive Debate","Managerial"
2022-07-01,"1","T21",0.00044434423793321,"Government","T21: Irish Language","Exploratory"
2022-07-01,"1","T22",0.00403945052229622,"Government","T22: Church Role","Exploratory"
2022-09-01,"0","T1",0.0292571404536317,"Opposition","T1: Mother and Baby Homes & County Homes","Other"
2022-09-01,"0","T2",0.0519596546244184,"Opposition","T2: Survivor Redress & Exclusions","Exploratory"
2022-09-01,"0","T3",0.0650076376897502,"Opposition","T3: Party Politics","Exploratory"
2022-09-01,"0","T4",0.244639167028568,"Opposition","T4: Tuam Site & Excavation","Managerial"
2022-09-01,"0","T5",0.0383614951025569,"Opposition","T5: Childcare Funding","Managerial"
2022-09-01,"0","T6",0.0959430335026496,"Opposition","T6: Human Rights & Legislation","Exploratory"
2022-09-01,"0","T7",0.0576321202940875,"Opposition","T7: Commission Reports & Delays","Other"
2022-09-01,"0","T8",0.0169593844220839,"Opposition","T8: Redress Administration","Managerial"
2022-09-01,"0","T9",0.00351748474156383,"Opposition","T9: Adoption & Identity","Other"
2022-09-01,"0","T10",0.00703926125208232,"Opposition","T10: Archives & Records","Other"
2022-09-01,"0","T11",0.0115263508324771,"Opposition","T11: Infant Mortality & Vaccine Trials","Exploratory"
2022-09-01,"0","T12",0.0022969149167719,"Opposition","T12: Family Law & Social Norms","Exploratory"
2022-09-01,"0","T13",0.00584396433251893,"Opposition","T13: Parliamentary Procedure","Managerial"
2022-09-01,"0","T14",0.0450539271473342,"Opposition","T14: Order of Business & Seanad","Managerial"
2022-09-01,"0","T15",0.000737334700863083,"Opposition","T15: Abortion & Eighth Amendment","Other"
2022-09-01,"0","T16",0.111571916272823,"Opposition","T16: Informal & Direct Debate","Exploratory"
2022-09-01,"0","T17",0.00450486486617087,"Opposition","T17: Commission Scope & Establishment","Managerial"
2022-09-01,"0","T18",0.00448026392733646,"Opposition","T18: Grace Case & Child Protection","Exploratory"
2022-09-01,"0","T19",0.0595884522454907,"Opposition","T19: Survivor Truth & Shame","Exploratory"
2022-09-01,"0","T20",0.121217149966242,"Opposition","T20: Formal & Supportive Debate","Managerial"
2022-09-01,"0","T21",0.0181977976755103,"Opposition","T21: Irish Language","Exploratory"
2022-09-01,"0","T22",0.00466468400506896,"Opposition","T22: Church Role","Exploratory"
2022-09-01,"1","T1",0.0209609845193064,"Government","T1: Mother and Baby Homes & County Homes","Other"
2022-09-01,"1","T2",0.00750749196081517,"Government","T2: Survivor Redress & Exclusions","Exploratory"
2022-09-01,"1","T3",0.00207541413686318,"Government","T3: Party Politics","Exploratory"
2022-09-01,"1","T4",0.420182153004095,"Government","T4: Tuam Site & Excavation","Managerial"
2022-09-01,"1","T5",0.21417874600425,"Government","T5: Childcare Funding","Managerial"
2022-09-01,"1","T6",0.0127091477099483,"Government","T6: Human Rights & Legislation","Exploratory"
2022-09-01,"1","T7",0.010216396404842,"Government","T7: Commission Reports & Delays","Other"
2022-09-01,"1","T8",0.0192351950058268,"Government","T8: Redress Administration","Managerial"
2022-09-01,"1","T9",0.00696336301644361,"Government","T9: Adoption & Identity","Other"
2022-09-01,"1","T10",0.00316024746629152,"Government","T10: Archives & Records","Other"
2022-09-01,"1","T11",0.00134624272672514,"Government","T11: Infant Mortality & Vaccine Trials","Exploratory"
2022-09-01,"1","T12",0.0489027494369961,"Government","T12: Family Law & Social Norms","Exploratory"
2022-09-01,"1","T13",0.017946327248338,"Government","T13: Parliamentary Procedure","Managerial"
2022-09-01,"1","T14",0.0139519713724118,"Government","T14: Order of Business & Seanad","Managerial"
2022-09-01,"1","T15",0.00157312658975129,"Government","T15: Abortion & Eighth Amendment","Other"
2022-09-01,"1","T16",0.109000459792468,"Government","T16: Informal & Direct Debate","Exploratory"
2022-09-01,"1","T17",0.00240264753066749,"Government","T17: Commission Scope & Establishment","Managerial"
2022-09-01,"1","T18",0.00587001272640423,"Government","T18: Grace Case & Child Protection","Exploratory"
2022-09-01,"1","T19",0.0095318078611892,"Government","T19: Survivor Truth & Shame","Exploratory"
2022-09-01,"1","T20",0.0703357166755901,"Government","T20: Formal & Supportive Debate","Managerial"
2022-09-01,"1","T21",0.000209729572418193,"Government","T21: Irish Language","Exploratory"
2022-09-01,"1","T22",0.00174006923835779,"Government","T22: Church Role","Exploratory"
2022-10-01,"0","T1",0.0376733588235969,"Opposition","T1: Mother and Baby Homes & County Homes","Other"
2022-10-01,"0","T2",0.126098774817664,"Opposition","T2: Survivor Redress & Exclusions","Exploratory"
2022-10-01,"0","T3",0.0499454389918785,"Opposition","T3: Party Politics","Exploratory"
2022-10-01,"0","T4",0.011404166161336,"Opposition","T4: Tuam Site & Excavation","Managerial"
2022-10-01,"0","T5",0.0321863983705414,"Opposition","T5: Childcare Funding","Managerial"
2022-10-01,"0","T6",0.110370433276005,"Opposition","T6: Human Rights & Legislation","Exploratory"
2022-10-01,"0","T7",0.0367302182728055,"Opposition","T7: Commission Reports & Delays","Other"
2022-10-01,"0","T8",0.0561794260589726,"Opposition","T8: Redress Administration","Managerial"
2022-10-01,"0","T9",0.0180438085052626,"Opposition","T9: Adoption & Identity","Other"
2022-10-01,"0","T10",0.0136465854342658,"Opposition","T10: Archives & Records","Other"
2022-10-01,"0","T11",0.0605451957936833,"Opposition","T11: Infant Mortality & Vaccine Trials","Exploratory"
2022-10-01,"0","T12",0.0508350170833372,"Opposition","T12: Family Law & Social Norms","Exploratory"
2022-10-01,"0","T13",0.00645928067216005,"Opposition","T13: Parliamentary Procedure","Managerial"
2022-10-01,"0","T14",0.00420389373126769,"Opposition","T14: Order of Business & Seanad","Managerial"
2022-10-01,"0","T15",0.00490118821049501,"Opposition","T15: Abortion & Eighth Amendment","Other"
2022-10-01,"0","T16",0.13410428014671,"Opposition","T16: Informal & Direct Debate","Exploratory"
2022-10-01,"0","T17",0.00902941726922283,"Opposition","T17: Commission Scope & Establishment","Managerial"
2022-10-01,"0","T18",0.026623103862387,"Opposition","T18: Grace Case & Child Protection","Exploratory"
2022-10-01,"0","T19",0.0901498656870648,"Opposition","T19: Survivor Truth & Shame","Exploratory"
2022-10-01,"0","T20",0.0462857005331262,"Opposition","T20: Formal & Supportive Debate","Managerial"
2022-10-01,"0","T21",0.0449654144024512,"Opposition","T21: Irish Language","Exploratory"
2022-10-01,"0","T22",0.029619033895766,"Opposition","T22: Church Role","Exploratory"
2022-10-01,"1","T1",0.0324891834428599,"Government","T1: Mother and Baby Homes & County Homes","Other"
2022-10-01,"1","T2",0.0592576249518106,"Government","T2: Survivor Redress & Exclusions","Exploratory"
2022-10-01,"1","T3",0.0052883495591122,"Government","T3: Party Politics","Exploratory"
2022-10-01,"1","T4",0.0291983308935695,"Government","T4: Tuam Site & Excavation","Managerial"
2022-10-01,"1","T5",0.151027634746265,"Government","T5: Childcare Funding","Managerial"
2022-10-01,"1","T6",0.0130622770173786,"Government","T6: Human Rights & Legislation","Exploratory"
2022-10-01,"1","T7",0.0241816151811196,"Government","T7: Commission Reports & Delays","Other"
2022-10-01,"1","T8",0.250803318021928,"Government","T8: Redress Administration","Managerial"
2022-10-01,"1","T9",0.0524350703163522,"Government","T9: Adoption & Identity","Other"
2022-10-01,"1","T10",0.0607566111757843,"Government","T10: Archives & Records","Other"
2022-10-01,"1","T11",0.00153819342930006,"Government","T11: Infant Mortality & Vaccine Trials","Exploratory"
2022-10-01,"1","T12",0.0115712120399456,"Government","T12: Family Law & Social Norms","Exploratory"
2022-10-01,"1","T13",0.00582632187012619,"Government","T13: Parliamentary Procedure","Managerial"
2022-10-01,"1","T14",0.00643845771290851,"Government","T14: Order of Business & Seanad","Managerial"
2022-10-01,"1","T15",0.000864321090157659,"Government","T15: Abortion & Eighth Amendment","Other"
2022-10-01,"1","T16",0.152993634754632,"Government","T16: Informal & Direct Debate","Exploratory"
2022-10-01,"1","T17",0.0196181176537979,"Government","T17: Commission Scope & Establishment","Managerial"
2022-10-01,"1","T18",0.016541447144329,"Government","T18: Grace Case & Child Protection","Exploratory"
2022-10-01,"1","T19",0.0348351225662469,"Government","T19: Survivor Truth & Shame","Exploratory"
2022-10-01,"1","T20",0.0643736943307319,"Government","T20: Formal & Supportive Debate","Managerial"
2022-10-01,"1","T21",0.0002224707398192,"Government","T21: Irish Language","Exploratory"
2022-10-01,"1","T22",0.00667699136182471,"Government","T22: Church Role","Exploratory"
2022-11-01,"0","T1",0.0258899921771055,"Opposition","T1: Mother and Baby Homes & County Homes","Other"
2022-11-01,"0","T2",0.0284882624373499,"Opposition","T2: Survivor Redress & Exclusions","Exploratory"
2022-11-01,"0","T3",0.0413463565476754,"Opposition","T3: Party Politics","Exploratory"
2022-11-01,"0","T4",0.113692977011752,"Opposition","T4: Tuam Site & Excavation","Managerial"
2022-11-01,"0","T5",0.00396832803932439,"Opposition","T5: Childcare Funding","Managerial"
2022-11-01,"0","T6",0.0750325725684835,"Opposition","T6: Human Rights & Legislation","Exploratory"
2022-11-01,"0","T7",0.0150742780623426,"Opposition","T7: Commission Reports & Delays","Other"
2022-11-01,"0","T8",0.0637233279141745,"Opposition","T8: Redress Administration","Managerial"
2022-11-01,"0","T9",0.00736249552293529,"Opposition","T9: Adoption & Identity","Other"
2022-11-01,"0","T10",0.0152591652046936,"Opposition","T10: Archives & Records","Other"
2022-11-01,"0","T11",0.0141352691136752,"Opposition","T11: Infant Mortality & Vaccine Trials","Exploratory"
2022-11-01,"0","T12",0.0126350903409714,"Opposition","T12: Family Law & Social Norms","Exploratory"
2022-11-01,"0","T13",0.00152148878646879,"Opposition","T13: Parliamentary Procedure","Managerial"
2022-11-01,"0","T14",0.000736515884856658,"Opposition","T14: Order of Business & Seanad","Managerial"
2022-11-01,"0","T15",0.00398262493587112,"Opposition","T15: Abortion & Eighth Amendment","Other"
2022-11-01,"0","T16",0.140827573620526,"Opposition","T16: Informal & Direct Debate","Exploratory"
2022-11-01,"0","T17",0.0194201936591795,"Opposition","T17: Commission Scope & Establishment","Managerial"
2022-11-01,"0","T18",0.0515223799933001,"Opposition","T18: Grace Case & Child Protection","Exploratory"
2022-11-01,"0","T19",0.13973919985553,"Opposition","T19: Survivor Truth & Shame","Exploratory"
2022-11-01,"0","T20",0.0469698279536317,"Opposition","T20: Formal & Supportive Debate","Managerial"
2022-11-01,"0","T21",0.00196530445179283,"Opposition","T21: Irish Language","Exploratory"
2022-11-01,"0","T22",0.176706775918359,"Opposition","T22: Church Role","Exploratory"
2022-11-01,"1","T1",0.027472914520943,"Government","T1: Mother and Baby Homes & County Homes","Other"
2022-11-01,"1","T2",0.0115240529405978,"Government","T2: Survivor Redress & Exclusions","Exploratory"
2022-11-01,"1","T3",0.00218110188522414,"Government","T3: Party Politics","Exploratory"
2022-11-01,"1","T4",0.0185527254693632,"Government","T4: Tuam Site & Excavation","Managerial"
2022-11-01,"1","T5",0.0567951428828121,"Government","T5: Childcare Funding","Managerial"
2022-11-01,"1","T6",0.00565259293520187,"Government","T6: Human Rights & Legislation","Exploratory"
2022-11-01,"1","T7",0.0569116361560406,"Government","T7: Commission Reports & Delays","Other"
2022-11-01,"1","T8",0.293468849817748,"Government","T8: Redress Administration","Managerial"
2022-11-01,"1","T9",0.00737524570296884,"Government","T9: Adoption & Identity","Other"
2022-11-01,"1","T10",0.00832273480974633,"Government","T10: Archives & Records","Other"
2022-11-01,"1","T11",0.00224725064456942,"Government","T11: Infant Mortality & Vaccine Trials","Exploratory"
2022-11-01,"1","T12",0.0013099055709784,"Government","T12: Family Law & Social Norms","Exploratory"
2022-11-01,"1","T13",0.00151476119023499,"Government","T13: Parliamentary Procedure","Managerial"
2022-11-01,"1","T14",0.01474525326582,"Government","T14: Order of Business & Seanad","Managerial"
2022-11-01,"1","T15",0.00076417509641235,"Government","T15: Abortion & Eighth Amendment","Other"
2022-11-01,"1","T16",0.0874124200157688,"Government","T16: Informal & Direct Debate","Exploratory"
2022-11-01,"1","T17",0.118681285415409,"Government","T17: Commission Scope & Establishment","Managerial"
2022-11-01,"1","T18",0.0437830667214804,"Government","T18: Grace Case & Child Protection","Exploratory"
2022-11-01,"1","T19",0.107806710553608,"Government","T19: Survivor Truth & Shame","Exploratory"
2022-11-01,"1","T20",0.033949181677509,"Government","T20: Formal & Supportive Debate","Managerial"
2022-11-01,"1","T21",0.000651755308223239,"Government","T21: Irish Language","Exploratory"
2022-11-01,"1","T22",0.0988772374193415,"Government","T22: Church Role","Exploratory"
2022-12-01,"0","T1",0.0359275954058872,"Opposition","T1: Mother and Baby Homes & County Homes","Other"
